age,employment_tenure,avg_monthly_income,savings_balance,monthly_spend_ratio,num_past_defaults,late_payments_6m,bureau_score,avg_daily_balance,txn_count_3m,loan_amount,loan_term,purpose,household_size,label
68,5,33688,81222,0.25469111251914645,0,1,608,66069,36,200000,60,home,5,0
30,0,39633,35867,0.6720972147244814,0,1,655,17437,53,500000,36,car,3,0
69,8,47612,37681,0.12495045473920297,1,0,655,48882,53,50000,24,business,2,1
28,3,22146,7030,0.3924718438646377,0,0,667,9579,57,100000,60,business,1,1
26,3,85315,109809,0.3365598575448014,0,1,518,131095,45,1000000,24,car,3,1
25,4,16000,49431,0.6475069154828565,1,1,674,35026,52,100000,36,home,5,1
23,6,38133,70744,0.2975993803785034,1,0,683,50427,66,1000000,36,business,2,0
39,3,27688,73077,0.27307340456511064,0,0,655,64321,61,50000,36,education,3,1
68,9,31047,60136,0.2238975085156295,0,0,676,75200,46,100000,36,car,3,1
40,2,19228,97395,0.5977912432314896,0,0,712,56133,45,1000000,36,car,3,0
54,3,23265,116408,0.12241579719742435,0,0,633,88541,54,100000,24,car,4,1
54,8,37282,42882,0.3158920800246445,1,0,589,23614,41,200000,12,home,4,1
61,6,14107,28220,0.13761538556492664,0,1,682,37003,60,100000,36,personal,1,1
66,5,17201,47418,0.0962429200353492,0,0,615,37871,56,500000,60,home,2,1
34,7,33338,65980,0.5627601763001997,0,0,682,62978,44,100000,60,business,5,1
51,7,60336,13312,0.3365455530311196,0,0,714,3721,50,200000,12,business,2,1
34,10,84296,86038,0.6604847873769953,0,1,766,109405,43,1000000,24,car,3,1
23,8,36733,0,0.12469226793600086,0,0,667,0,59,100000,36,home,4,1
51,0,24032,52893,0.11712930854786333,0,0,649,38102,45,50000,60,personal,1,1
66,7,54794,68587,0.27698195068052345,0,0,713,39440,58,100000,36,home,3,1
41,8,11674,65569,0.679179528376734,0,0,630,17196,59,500000,24,education,2,1
56,5,18462,44896,0.28223314004404576,0,0,665,6111,40,200000,60,business,1,1
58,3,54416,56683,0.15293798272437015,0,0,764,69482,47,200000,12,home,4,1
31,0,28256,51874,0.40183448730462645,0,0,676,56029,52,200000,12,home,1,1
65,6,45430,46180,0.36399525763467194,0,0,582,38701,61,100000,36,education,5,1
49,4,51231,88330,0.6461850993718515,0,0,652,43233,62,200000,12,home,2,1
56,0,37421,36807,0.3477128892735,0,1,726,14068,43,200000,60,car,3,1
66,4,37239,104634,0.28438905582829754,0,0,699,128174,53,200000,36,car,4,1
22,7,19287,37440,0.3578022209898263,0,2,523,13977,67,50000,24,education,5,1
39,2,64784,57549,0.39676972046014214,0,1,735,43701,51,50000,24,personal,2,1
40,4,35253,17814,0.09422184614515093,0,0,597,5676,54,50000,24,personal,2,1
33,5,37033,131720,0.22164228271129877,0,0,605,63537,66,50000,24,car,2,1
65,0,23833,48149,0.41714648793195935,0,1,607,31215,46,1000000,36,business,1,0
64,0,19220,30136,0.1545775534789234,0,1,616,10381,52,200000,12,personal,2,1
21,1,72256,8556,0.3713211775786026,0,0,733,9048,55,200000,60,car,4,1
48,11,28096,13687,0.1562877921598714,0,0,508,4048,50,500000,60,education,3,1
48,0,68054,93616,0.06222491223747948,0,0,719,37531,57,200000,36,personal,5,1
47,3,19772,44164,0.12963541446558433,0,0,685,48583,55,100000,60,home,3,1
56,7,37167,0,0.3991897706639912,0,2,632,0,50,200000,12,home,1,1
67,6,53977,103993,0.22916436655019914,0,0,695,84115,58,100000,60,education,2,1
48,4,59098,38750,0.5454252004971797,0,0,574,57438,52,500000,36,personal,2,1
60,3,46016,51166,0.3709316420086918,0,0,616,46290,50,50000,60,car,5,1
56,3,27567,87251,0.3134515031802337,2,0,630,12356,52,500000,24,personal,3,0
51,3,15551,4904,0.05,0,0,635,2949,46,100000,12,car,2,1
57,4,41237,55360,0.6698379529204078,0,1,778,47343,55,50000,24,personal,2,1
24,10,43119,44310,0.40725605558189737,0,0,577,9412,57,100000,36,business,5,1
29,1,24991,28495,0.43282250035440656,0,0,608,21803,48,200000,12,car,2,1
69,0,39714,0,0.466236044073588,0,0,777,0,42,100000,12,education,3,1
69,6,19741,97217,0.31780575377634496,0,0,537,85359,46,50000,60,personal,1,0
36,7,62541,70988,0.05,0,0,621,96076,47,50000,60,home,2,1
40,5,15014,85663,0.3030091607939554,0,0,765,36120,49,1000000,12,home,5,0
28,1,49091,45394,0.18215092218122553,0,0,660,63606,55,50000,36,personal,1,1
44,6,15026,65068,0.5356182519018726,0,0,534,47851,56,50000,36,education,3,0
26,5,32970,60941,0.5706785166242049,0,1,673,38009,43,500000,36,education,2,1
67,6,51787,20976,0.3392997514110286,0,0,620,12341,49,100000,60,business,3,1
47,7,35407,72287,0.15934577799407107,0,1,592,7295,48,500000,12,education,1,1
60,0,42714,72249,0.3217469068634171,0,0,694,82505,51,500000,60,personal,4,1
30,0,35817,70550,0.08719858037656403,0,1,671,52620,47,200000,60,education,2,0
46,7,72785,10466,0.29180797408891196,0,0,604,14524,81,200000,60,education,4,1
67,5,60139,0,0.22610424190128142,0,0,646,0,44,500000,24,education,3,1
30,1,35502,57901,0.15840144371375864,0,0,605,32079,46,200000,36,personal,1,1
23,2,36627,69464,0.07129880399911283,0,1,609,85860,45,100000,60,personal,2,1
36,5,51197,32385,0.3370303581311861,1,0,737,41830,57,200000,60,business,1,1
69,6,23577,24357,0.19258442014743693,0,0,613,3744,47,1000000,24,education,4,0
31,2,50928,152278,0.31991674759024474,0,0,603,218792,52,200000,60,education,5,1
40,7,44522,23516,0.07721890873594076,0,1,737,32910,43,50000,24,education,2,1
34,7,49457,57582,0.37158886191825014,0,0,647,81764,46,50000,12,home,5,1
57,8,41591,0,0.2006344499607995,0,1,636,0,42,200000,60,education,2,1
58,0,42326,55991,0.07168617906962418,1,0,673,30125,32,200000,24,business,1,1
41,8,31557,116806,0.5489051658786546,0,0,611,90216,51,1000000,60,home,5,0
29,7,30676,0,0.30583658505442063,0,0,717,0,51,50000,24,home,4,1
38,5,51981,123838,0.5064414665577203,0,0,691,87244,61,200000,36,car,2,1
22,4,45767,66277,0.2836184988926788,0,0,662,42076,45,200000,24,business,5,1
59,6,42186,85037,0.38423352059011595,0,1,645,100355,49,1000000,24,education,5,0
50,0,32487,84907,0.3846493654267881,0,2,720,41508,44,200000,36,education,1,1
45,5,54205,39026,0.4277106892237595,0,0,615,49034,50,200000,36,home,1,1
40,5,38885,134089,0.22434316269273524,1,0,779,70879,47,100000,24,home,5,1
47,0,21244,36038,0.3445389306739974,0,0,608,38948,48,100000,60,car,2,0
69,6,27562,0,0.6838843202785653,1,1,710,0,58,100000,24,home,1,1
69,0,43143,99862,0.47713068956314914,0,0,605,20725,46,100000,60,car,5,0
38,9,34723,78665,0.34690378475314537,0,0,665,63302,54,50000,60,education,4,1
51,6,55381,57794,0.1516497384679855,0,0,607,19143,52,100000,12,business,5,1
49,7,49440,157991,0.35331373793774573,0,1,552,155722,50,50000,24,personal,2,1
23,6,48360,79536,0.4462911093662701,0,3,622,8250,46,100000,36,home,3,1
45,2,24388,49278,0.21476618501722616,0,0,626,37392,48,50000,24,home,4,1
60,8,30511,16802,0.42143597858797105,2,1,744,4403,54,100000,24,personal,5,1
46,6,23152,22917,0.05,0,0,769,9482,63,200000,12,business,1,1
56,10,34098,0,0.5027397726052443,0,1,726,0,58,50000,60,education,3,1
51,2,37087,104511,0.15120210577646834,0,0,674,52240,45,100000,24,personal,2,1
58,8,29202,49781,0.46549409332823516,0,1,667,22054,52,500000,24,business,5,1
24,5,54886,51292,0.1311705900658447,0,0,675,59232,52,200000,24,car,1,1
43,7,30483,69254,0.3174467178388207,1,1,715,91054,43,50000,36,personal,1,1
57,6,42142,1173,0.38879783245321486,0,1,659,263,49,100000,36,personal,3,1
29,2,43333,28723,0.4013930350793889,0,0,642,4662,44,1000000,36,education,3,1
60,4,41901,67442,0.6452942917480937,0,0,604,26743,64,50000,60,car,1,0
69,2,57220,55267,0.4953782437830669,0,0,783,82582,48,200000,12,education,1,1
24,3,43249,17614,0.6283891720947785,0,0,558,17307,48,200000,12,personal,4,1
25,2,32772,103053,0.056464875609635194,0,1,572,122656,50,200000,36,education,1,1
65,14,43445,41209,0.28049024412506457,0,1,747,47393,58,100000,12,education,2,1
28,0,49457,0,0.4642908839810218,2,1,665,0,50,200000,36,business,5,0
21,10,38137,90004,0.18393061313663925,0,0,729,45312,58,200000,60,business,2,1
38,6,51917,67707,0.5559219474485291,3,0,659,69340,46,500000,24,car,3,0
60,4,32540,22672,0.13066009468213718,0,0,612,23714,59,200000,36,car,5,1
41,4,41659,21046,0.638756025987117,0,0,704,5827,52,1000000,24,car,2,1
51,4,47060,116790,0.4231436102374967,0,0,568,135018,51,100000,24,personal,2,1
28,7,55925,41571,0.08608234340058558,0,1,619,31549,60,500000,60,personal,3,1
44,3,5000,82937,0.5132696453421838,0,1,679,34798,61,200000,36,education,3,1
41,4,17214,0,0.29816687514164203,0,0,668,0,62,500000,60,personal,5,0
60,8,52493,64937,0.5515497137248861,0,0,666,49213,50,50000,12,home,5,1
55,6,18390,61950,0.22867753124083942,0,1,670,30458,51,200000,36,business,5,0
50,8,29983,77485,0.22066285112418355,0,0,551,39698,47,50000,60,education,3,1
44,2,18949,30001,0.13868947415445831,0,0,687,38984,48,200000,12,personal,4,1
59,3,58398,18004,0.35337921176199055,0,0,686,12773,48,200000,12,car,5,1
62,1,60811,25008,0.15428077003291832,0,0,676,24218,50,100000,36,business,2,1
35,4,38088,60025,0.4233314537225772,0,0,669,58160,51,200000,12,home,4,1
63,11,39917,40866,0.21707093039650746,0,0,783,33317,47,1000000,60,personal,4,0
39,1,50464,42006,0.467779468245255,0,0,579,58459,70,100000,60,home,2,1
46,1,24591,105228,0.461862484775707,0,1,727,63386,48,200000,60,business,3,1
53,6,42076,60412,0.2065910959390463,0,0,679,28719,58,100000,36,personal,5,1
56,1,26076,42595,0.31689552517082725,0,1,546,60706,51,200000,36,home,2,1
26,2,47317,36127,0.24063018621407473,2,0,647,19034,51,200000,36,personal,4,1
34,10,40373,80246,0.3399007533646325,0,0,642,94036,40,100000,24,car,2,1
31,5,37165,18612,0.26543716352125624,0,0,677,21180,40,200000,12,business,4,1
49,3,11424,82289,0.09522297963174377,0,0,593,46690,48,100000,12,personal,1,1
59,5,19589,128823,0.4657378398476301,0,0,638,59454,39,100000,36,business,3,0
59,0,34152,58875,0.19065732167372632,0,0,734,41984,60,500000,60,car,3,0
53,2,40968,0,0.10931013553579605,0,0,673,0,52,50000,36,education,4,1
57,1,62672,24551,0.10658095790660282,0,0,629,30970,46,100000,60,business,4,1
46,7,27906,40854,0.3172489425120597,0,1,621,12259,57,100000,36,personal,5,1
31,2,35250,77841,0.10593500366649042,0,0,622,55529,55,500000,60,car,5,0
31,6,39965,56226,0.35446462349832936,0,0,645,27318,52,100000,60,home,2,1
51,1,62628,80175,0.2719570494589384,0,1,702,74808,46,100000,12,personal,3,1
63,7,20879,81699,0.3937947050598554,0,2,625,25256,59,100000,60,business,3,1
35,5,37057,62518,0.11598237469450019,1,0,676,92221,53,200000,60,business,3,1
46,6,45175,23194,0.2865215242272404,0,0,568,24168,48,50000,36,personal,1,1
43,0,30151,9576,0.3718145813975997,0,1,548,13867,52,200000,36,car,2,1
63,1,49995,87567,0.2977905591135568,0,0,634,76215,45,500000,12,car,3,0
57,9,56461,21468,0.05113412809148401,1,0,658,23140,55,50000,24,education,5,1
28,7,19214,33590,0.5360702921028571,0,1,669,34981,50,200000,12,home,4,1
27,1,45331,81306,0.2559481617256211,0,0,455,41229,43,100000,36,home,2,1
26,7,52723,32001,0.0781998800272432,0,0,668,14111,46,50000,24,car,3,1
43,0,62859,97850,0.2659570292737244,0,1,660,11481,37,100000,24,home,5,1
50,5,14517,48167,0.24353108255634542,0,0,624,33458,51,50000,24,home,5,1
49,6,42224,34439,0.12010107047896518,0,0,680,24242,50,100000,60,education,1,1
65,1,38584,67691,0.285321004715493,0,0,725,23714,42,100000,36,home,2,1
55,3,43102,0,0.3551869671786,0,0,566,0,52,50000,60,car,2,1
60,1,10106,81491,0.15416241491739954,0,1,608,96164,55,500000,12,business,3,0
28,9,33680,26322,0.08684400584093895,2,0,643,33118,44,200000,12,business,1,1
60,3,42175,112458,0.2825952296077327,0,1,692,86334,58,100000,24,business,4,1
44,5,47910,28223,0.05,0,0,672,23268,51,100000,12,personal,4,1
36,4,25455,13713,0.10929150714914021,2,1,588,11601,43,200000,24,personal,5,0
50,5,28107,51014,0.08618527425058671,2,1,690,16096,52,100000,12,personal,4,1
44,2,46641,55719,0.3326988290102483,0,0,646,40434,60,200000,12,business,2,1
61,3,30257,32599,0.4286906689352094,0,0,638,3472,41,100000,12,education,3,1
55,2,36729,51614,0.29075396675711357,0,0,635,33560,45,50000,12,education,4,1
37,9,49880,77107,0.3518292163634702,0,0,646,21040,48,200000,24,car,5,1
69,9,37984,35438,0.17645505849716886,0,0,644,46639,48,100000,60,car,5,1
52,4,55017,27301,0.4583208476785254,0,0,677,38159,56,100000,12,business,1,1
65,2,22520,43806,0.06730817206665156,0,0,673,13720,56,50000,36,home,5,1
30,8,47985,47967,0.2697498114471776,0,0,636,41493,59,1000000,24,business,4,1
54,4,35163,8410,0.05,0,0,704,12599,51,1000000,12,education,3,1
48,7,39506,46596,0.09439735328396302,0,0,742,68520,40,200000,60,personal,5,1
25,4,30641,92775,0.4433715469893997,0,0,631,73632,56,50000,12,education,3,1
24,3,49666,38762,0.16529907014998443,0,1,647,5151,55,50000,24,business,3,1
65,0,47345,32332,0.3107980199469601,0,0,565,16490,62,200000,36,education,3,1
54,2,47243,134902,0.27556386611656175,2,0,651,57740,53,50000,24,business,4,1
61,3,29238,83016,0.513023764237321,0,2,648,63108,63,50000,12,home,4,1
23,7,57302,13399,0.5085149827071446,1,0,601,9520,48,50000,24,business,3,1
29,8,17963,26700,0.35073684669451416,0,0,587,28595,48,100000,12,car,1,1
52,4,36340,41855,0.4432140513252807,1,2,590,53519,54,500000,24,business,1,1
60,4,40920,0,0.5877060842866839,0,1,612,0,46,500000,24,home,4,1
46,8,22563,69462,0.05,0,0,629,29569,59,500000,24,personal,4,1
29,2,69492,0,0.192303352093967,0,0,714,0,46,500000,60,personal,3,1
29,12,50069,49195,0.07101195781977673,0,0,646,10041,52,100000,12,home,4,1
34,3,35539,72120,0.19832765745764203,0,1,626,9976,50,50000,24,car,1,1
55,4,49358,76515,0.2878841770433242,0,0,658,42335,36,100000,60,education,2,1
58,2,37488,84579,0.10883193253419729,0,0,727,32030,61,200000,60,personal,1,1
50,5,31477,54221,0.23433055474342834,0,0,605,73292,59,200000,60,education,2,1
67,0,54864,0,0.4166030768256541,0,0,725,0,45,100000,36,car,1,1
47,7,38375,0,0.16200553603848078,3,0,658,0,61,200000,12,home,2,1
30,8,19402,38350,0.13575440234294006,0,0,566,48685,59,500000,36,home,4,1
36,4,57193,74676,0.5283497723158526,0,0,699,96501,48,50000,24,personal,3,1
32,0,75682,11857,0.1871415233433606,2,1,542,8522,61,200000,24,business,4,1
63,5,32427,77743,0.07975576046696037,0,0,624,24576,48,500000,60,education,5,0
68,2,5018,77823,0.13023080558390043,0,0,589,30952,57,100000,36,car,3,1
49,9,50173,82501,0.18705240178671118,0,0,693,67871,54,100000,12,personal,1,1
56,0,48367,17421,0.14277940948502324,0,1,637,2375,40,100000,36,business,3,1
43,8,54339,90183,0.3708234372423492,0,0,677,131039,47,100000,36,home,1,1
67,0,52492,71697,0.08501697887422668,0,0,659,70459,46,200000,12,business,4,1
35,8,33691,56081,0.47175921607227245,0,0,525,20677,52,200000,60,business,5,1
27,3,51572,18749,0.12542515318276035,0,0,622,22023,48,500000,12,education,3,1
37,6,26553,69768,0.32003213002363934,1,0,611,98271,53,50000,24,personal,3,1
35,1,36599,55073,0.20451486025074297,0,0,615,75793,53,100000,60,car,2,0
27,4,30398,22305,0.4221339450647431,0,2,693,16998,50,100000,60,car,5,1
25,6,31991,49470,0.2642190077320851,0,0,554,33259,37,100000,12,business,5,1
22,4,30371,25135,0.21051461078814973,0,0,648,21384,51,50000,36,home,1,1
59,4,50474,0,0.17188564812771961,0,1,624,0,57,100000,24,personal,4,1
23,7,31125,23387,0.27386988387478955,0,0,668,30294,50,100000,36,home,5,1
39,3,31577,42872,0.2952442512706902,0,0,747,62714,60,1000000,12,personal,5,1
35,4,32737,81433,0.44165572798550407,0,1,491,10659,49,100000,60,business,1,0
54,6,35898,24383,0.4650884799036262,0,1,666,10930,51,500000,24,personal,3,1
53,12,40752,68374,0.23490001432848864,0,1,674,50825,54,100000,24,personal,3,1
50,0,42213,1465,0.3818992650991479,0,1,634,1231,58,200000,36,business,1,1
66,4,45694,0,0.1971973035271643,0,1,705,0,42,50000,12,business,4,1
33,4,60105,23826,0.1707366031083825,2,0,627,21371,55,1000000,36,home,1,0
24,1,45626,32196,0.562411761287487,0,0,662,12280,51,200000,36,education,5,1
66,6,51100,28421,0.10082864107386665,0,0,628,38061,41,50000,24,home,2,1
49,5,14498,56627,0.20548235856205033,0,0,529,81447,50,50000,36,car,4,1
54,10,55123,3492,0.08171425918557766,1,1,620,3055,63,50000,60,education,5,1
35,3,60277,0,0.19088138832913823,1,0,640,0,46,200000,12,education,1,1
28,6,52438,93332,0.32731266791282243,0,0,715,117468,71,200000,60,personal,2,1
22,9,39942,26501,0.39208165186151417,0,0,639,33231,53,100000,24,home,1,1
42,0,60383,3823,0.277663024566489,0,0,609,3505,50,1000000,60,personal,2,0
42,11,61633,40252,0.28717833422973593,0,1,594,45586,53,500000,12,business,1,1
52,5,33803,87448,0.29615623130706303,0,0,722,110096,41,50000,24,car,3,1
30,4,42381,34099,0.5614347778449692,0,1,616,36796,47,100000,24,car,1,1
67,5,32261,40302,0.31803885406012306,1,1,577,37680,48,200000,36,home,4,1
36,10,29660,75441,0.10543125788287061,0,0,745,40478,61,200000,36,education,2,1
28,4,43107,39186,0.48709140669706447,0,0,612,25191,47,100000,60,home,2,1
54,0,77411,55951,0.34046301806728524,0,1,633,63186,46,500000,24,education,4,1
42,3,37233,16594,0.19886318352174415,0,0,633,24760,55,100000,12,education,2,1
61,6,21167,51665,0.09954647631453768,0,0,732,67775,53,50000,24,home,4,1
57,2,56844,44681,0.343917143320923,0,0,633,37459,46,100000,36,business,5,1
55,3,38116,14946,0.3111208035542204,0,0,661,17231,49,50000,12,personal,2,1
35,6,25724,136493,0.4537020350033595,0,0,725,67707,54,200000,24,car,3,1
31,8,25567,61809,0.5044351419172456,1,0,693,43011,48,50000,36,car,1,1
50,8,38138,0,0.15450888715528582,0,0,743,0,45,200000,60,car,2,1
57,9,46944,22795,0.46481747794916417,0,1,693,3646,55,200000,12,home,1,1
51,8,36592,81354,0.45635008120675985,0,2,730,61675,54,50000,36,education,5,1
57,7,62628,40696,0.36638187385578125,0,0,581,56327,45,500000,24,home,5,1
24,5,27943,83988,0.1049022980250287,0,1,614,113522,58,50000,24,home,3,1
60,5,44574,22092,0.21351595124063832,0,0,667,15972,56,200000,36,education,1,1
50,2,30822,76649,0.08752829030771561,0,0,655,101579,54,500000,60,personal,3,0
27,6,28305,78985,0.06757239307139845,0,0,570,58953,53,500000,12,car,2,0
21,0,36286,33063,0.20778532712071407,1,0,664,21567,38,1000000,60,business,3,0
63,6,40057,95959,0.1946488411456267,0,1,597,86189,49,200000,60,education,5,1
52,7,37335,115024,0.17752953968608645,0,0,739,145029,47,100000,12,home,2,1
41,7,49865,0,0.31170825596906926,0,0,650,0,42,500000,24,home,3,1
69,1,44921,35157,0.13102407081241343,0,0,717,25166,44,100000,60,business,5,1
39,3,19835,98528,0.3296132970553798,0,1,675,108279,58,100000,12,car,4,1
55,12,40646,12711,0.3206658105255532,0,0,624,16608,54,100000,24,home,3,1
28,0,29320,31793,0.4631632763720037,0,1,531,31261,46,100000,24,personal,3,1
52,7,8883,11507,0.37174462518547974,1,0,602,3221,52,200000,24,education,4,0
24,8,39497,55949,0.1692769723761255,0,0,668,74013,52,100000,60,education,4,1
40,4,47134,41827,0.5049711639547066,1,0,562,56867,53,200000,24,education,5,1
44,4,38552,21824,0.33765730730753135,0,1,673,16121,63,100000,36,car,2,1
50,2,19863,103079,0.2549890634421739,0,0,581,25498,47,50000,12,personal,3,1
24,7,62966,18882,0.33328823944622715,0,0,606,6419,51,50000,36,education,2,1
37,7,27025,63924,0.3117369174818401,0,1,590,30204,42,200000,36,personal,1,1
30,5,40708,26584,0.4587780840895949,0,0,684,7601,50,50000,12,car,5,1
59,1,25544,14717,0.31749089460169655,0,0,714,9751,42,50000,60,education,3,0
27,8,22869,54224,0.5021722805064591,0,0,603,57923,53,100000,36,business,4,1
36,0,36460,130856,0.5122744957293272,0,1,687,50947,46,200000,12,home,1,1
42,4,55245,71579,0.2771726747675589,0,0,642,11390,54,500000,12,education,5,1
63,2,51300,59839,0.24203687456510964,0,0,708,27608,50,200000,24,car,4,1
32,3,23962,3999,0.05,0,0,744,5511,44,100000,12,car,4,1
27,9,63190,89882,0.07729156492328823,0,0,571,57874,51,100000,24,car,5,1
45,2,52002,37207,0.6241625246182345,0,0,645,24285,52,100000,12,education,2,1
63,5,41955,17608,0.05321084750520795,0,0,684,10848,56,50000,24,car,3,1
58,4,79317,77245,0.26388411295678615,0,0,663,9004,47,1000000,12,home,3,1
31,5,65890,32231,0.15091874355958879,0,0,655,26199,48,500000,24,education,1,1
69,1,22362,110276,0.20898069181994589,0,0,648,133664,45,100000,36,car,1,1
24,5,49586,48480,0.5773886848829104,0,0,734,48074,46,200000,60,home,3,1
35,5,57703,95400,0.3469925855891653,0,0,721,15726,48,100000,24,business,3,1
39,2,26067,36097,0.13510459139603312,0,0,623,47330,55,500000,60,personal,5,0
22,3,45961,84002,0.11248341648584527,0,0,742,21972,43,100000,60,home,2,1
28,5,49075,64281,0.05,0,0,745,51054,51,100000,60,personal,4,1
34,3,20255,15235,0.059522928777488854,0,0,643,8629,45,50000,36,education,1,1
35,7,47309,32391,0.2804608218310916,0,0,593,22730,50,100000,24,car,3,1
38,1,29022,23022,0.45117898344642127,0,1,720,25719,52,50000,36,home,1,1
43,7,33248,150908,0.3265747970982386,0,0,575,84894,45,100000,60,education,5,1
50,4,37665,107083,0.4454485139601598,1,3,715,51774,48,1000000,24,business,2,0
48,4,49567,95698,0.05,0,1,615,70586,44,50000,24,education,3,1
